102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
68	70	34	37	35	36	29	74	34	26	78	29	79	35	35	34	35	35	17	68	87	14	68	68	68	68	68	94	7	68	68	68	68	68	68	102	3	98	12	68	95	8	68	68	68	68	68	68	68	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
37	35	65	66	66	65	72	29	65	75	27	74	24	66	66	65	66	66	84	37	16	87	37	37	37	37	37	9	94	37	37	37	37	37	37	3	102	7	93	37	4	97	37	37	37	37	37	37	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70	72	32	37	33	36	29	74	32	26	78	33	79	33	33	32	33	33	19	70	83	18	70	70	70	70	70	90	11	70	70	70	70	70	70	98	7	102	14	70	93	10	70	70	70	70	70	70	70	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	44	56	61	57	60	63	38	56	66	36	77	33	57	57	56	57	57	75	46	25	78	46	46	46	46	46	18	85	46	46	46	46	46	46	12	93	14	102	46	9	92	46	46	46	46	46	46	46	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	63	41	40	40	41	34	69	41	31	71	32	74	40	40	41	40	40	22	61	82	19	61	61	61	61	61	89	12	61	61	61	61	61	61	95	4	93	9	61	102	1	61	61	61	61	61	61	61	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
42	40	60	61	61	60	67	34	60	70	32	69	29	61	61	60	61	61	79	42	21	82	42	42	42	42	42	14	89	42	42	42	42	42	42	8	97	10	92	42	1	102	42	42	42	42	42	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102	100	0	5	1	4	7	94	0	10	92	21	89	1	1	0	1	1	19	102	81	22	102	102	102	102	102	74	29	102	102	102	102	102	102	68	37	70	46	102	61	42	102	102	102	102	102	102	102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	52	0	2	0	2	0	52	0	0	52	6	52	0	0	0	0	0	0	52	52	0	52	52	52	52	52	52	0	52	52	52	52	52	52	52	0	52	7	52	52	0	52	52	52	52	52	52	52	102	50	0	28	50	0	50	50	0	0	50	0	50	0	0	0	50	0	50	48	50	50	0	50	50	50	50	50	50	50	0	50	50	32	50	50	50	50	50	50	50	0	50	50	50	50	50	50	50	50	50	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	102	50	30	86	47	56	102	44	0	60	41	62	39	0	0	66	35	68	98	99	102	30	73	102	102	102	102	102	102	22	81	102	74	96	102	102	102	102	102	102	11	92	102	102	102	102	102	102	102	102	102
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	102	22	34	99	4	50	96	52	8	93	10	91	52	52	14	87	16	50	47	50	82	21	50	50	50	50	50	50	74	29	50	58	44	50	50	50	50	50	50	63	40	50	50	50	50	50	50	50	50	50
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	30	22	102	46	25	76	30	28	72	72	31	70	33	72	72	66	37	64	34	33	30	42	59	30	30	30	30	30	30	50	51	30	58	36	30	30	30	30	30	30	61	40	30	30	30	30	30	30	30	30	30
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	86	34	46	102	31	72	86	30	16	70	33	70	33	16	16	70	31	72	86	89	86	26	75	86	86	86	86	86	86	24	77	86	76	92	86	86	86	86	86	86	21	80	86	86	86	86	86	86	86	86	86
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	99	25	31	102	1	47	99	55	5	96	7	94	55	55	11	90	13	47	44	47	85	18	47	47	47	47	47	47	77	26	47	57	41	47	47	47	47	47	47	66	37	47	47	47	47	47	47	47	47	47
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	56	4	76	72	1	102	56	2	46	98	5	96	7	46	46	92	11	90	56	59	56	16	85	56	56	56	56	56	56	24	77	56	46	62	56	56	56	56	56	56	35	66	56	56	56	56	56	56	56	56	56
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	102	50	30	86	47	56	102	44	0	60	41	62	39	0	0	66	35	68	98	99	102	30	73	102	102	102	102	102	102	22	81	102	74	96	102	102	102	102	102	102	11	92	102	102	102	102	102	102	102	102	102
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	96	28	30	99	2	44	102	58	2	99	4	97	58	58	8	93	10	46	41	44	88	15	44	44	44	44	44	44	80	23	44	56	38	44	44	44	44	44	44	69	34	44	44	44	44	44	44	44	44	44
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	72	16	55	46	0	58	102	42	61	40	63	102	102	36	67	34	4	3	0	72	29	0	0	0	0	0	0	80	21	0	28	6	0	0	0	0	0	0	91	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	60	8	72	70	5	98	60	2	42	102	1	100	3	42	42	96	7	94	58	63	60	12	89	60	60	60	60	60	60	20	81	60	44	66	60	60	60	60	60	60	31	70	60	60	60	60	60	60	60	60	60
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	93	31	33	96	5	41	99	61	1	102	1	100	61	61	5	96	7	43	38	41	91	12	41	41	41	41	41	41	83	20	41	59	35	41	41	41	41	41	41	72	31	41	41	41	41	41	41	41	41	41
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	10	70	70	7	96	62	4	40	100	1	102	1	40	40	98	5	96	60	65	62	10	91	62	62	62	62	62	62	18	83	62	44	68	62	62	62	62	62	62	29	72	62	62	62	62	62	62	62	62	62
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	91	33	33	94	7	39	97	63	3	100	1	102	63	63	3	98	5	43	36	39	93	10	39	39	39	39	39	39	85	18	39	59	33	39	39	39	39	39	39	74	29	39	39	39	39	39	39	39	39	39
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	72	16	55	46	0	58	102	42	61	40	63	102	102	36	67	34	4	3	0	72	29	0	0	0	0	0	0	80	21	0	28	6	0	0	0	0	0	0	91	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	72	16	55	46	0	58	102	42	61	40	63	102	102	36	67	34	4	3	0	72	29	0	0	0	0	0	0	80	21	0	28	6	0	0	0	0	0	0	91	10	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	66	14	66	70	11	92	66	8	36	96	5	98	3	36	36	102	1	100	62	69	66	6	95	66	66	66	66	66	66	14	87	66	46	72	66	66	66	66	66	66	25	76	66	66	66	66	66	66	66	66	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	87	37	31	90	11	35	93	67	7	96	5	98	67	67	1	102	1	39	32	35	97	6	35	35	35	35	35	35	89	14	35	55	29	35	35	35	35	35	35	78	25	35	35	35	35	35	35	35	35	35
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	68	16	64	72	13	90	68	10	34	94	7	96	5	34	34	100	1	102	64	71	68	4	97	68	68	68	68	68	68	12	89	68	48	74	68	68	68	68	68	68	23	78	68	68	68	68	68	68	68	68	68
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	98	50	34	86	47	56	98	46	4	58	43	60	43	4	4	62	39	64	102	95	98	34	69	98	98	98	98	98	98	26	77	98	78	92	98	98	98	98	98	98	15	88	98	98	98	98	98	98	98	98	98
