0	0	0	3	44	44	47	51	48	47	38	7	36	0	0	11	50	53	54	58	62	40	22	37	25	35	0	0	21	50	27	0	25	23	0	0	0	34	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
12	12	15	13	31	31	31	34	33	31	41	10	44	20	21	6	33	37	36	38	40	62	1	58	3	57	20	22	5	34	46	16	9	40	13	10	10	16	32	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
12	13	20	18	14	14	15	19	17	15	7	46	5	32	31	47	19	18	20	22	22	1	62	1	59	3	38	37	46	18	4	33	46	6	27	21	12	30	7	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
12	14	17	13	31	31	31	33	30	31	40	12	43	21	22	8	32	34	33	35	37	58	1	62	1	59	21	23	4	33	49	19	8	44	13	10	12	13	32	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
12	13	20	18	15	15	18	20	18	18	8	43	7	31	29	45	20	19	21	23	25	3	59	1	62	1	37	35	49	19	4	32	47	5	27	21	12	31	7	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
14	13	16	14	29	29	29	31	28	29	37	14	42	23	24	8	30	32	31	33	35	57	3	59	1	62	23	26	2	31	49	19	6	43	14	11	11	11	34	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
28	29	37	30	0	0	0	0	0	0	9	46	13	54	50	41	0	0	0	0	0	20	38	21	37	23	62	57	31	0	23	53	29	25	44	35	26	10	25	29	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	28	36	31	0	0	0	0	0	0	9	47	13	53	51	40	0	0	0	0	0	22	37	23	35	26	57	62	32	0	23	50	28	23	43	34	25	10	22	28	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	14	19	20	26	26	29	20	22	27	14	41	14	30	25	43	23	19	19	21	21	5	46	4	49	2	31	32	62	21	2	30	51	4	26	22	13	29	5	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
0	0	0	3	56	56	53	55	54	55	45	11	44	0	0	15	56	53	52	50	50	34	18	33	19	31	0	0	21	62	27	0	30	26	0	0	0	34	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
20	21	25	18	26	26	26	27	26	26	35	14	37	25	23	11	27	24	25	27	27	46	4	49	4	49	23	23	2	27	62	24	1	51	20	17	20	5	40	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
35	38	42	37	0	0	0	0	0	0	9	39	10	51	47	38	0	0	0	0	0	16	33	19	32	19	53	50	30	0	24	62	27	27	47	40	35	11	29	32	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	10	16	15	28	28	25	28	29	27	17	39	16	25	23	42	28	29	29	27	25	9	46	8	47	6	29	28	51	30	1	27	62	0	22	18	8	39	3	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
21	24	28	20	26	26	26	27	23	26	34	15	36	30	26	15	24	22	23	23	23	40	6	44	5	43	25	23	4	26	51	27	0	62	25	22	25	3	42	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
42	43	47	41	0	0	0	0	0	0	5	32	9	48	44	35	0	0	0	0	0	13	27	13	27	14	44	43	26	0	20	47	22	25	62	49	44	14	29	41	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	46	44	48	0	0	0	0	0	0	5	27	6	41	37	29	0	1	0	0	0	10	21	10	21	11	35	34	22	0	17	40	18	22	49	62	49	15	33	44	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56	55	47	48	0	0	0	0	1	0	5	18	6	32	32	20	0	1	0	0	0	10	12	12	12	11	26	25	13	0	20	35	8	25	44	49	62	21	30	53	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21	21	17	24	28	28	25	36	35	27	22	20	18	11	12	24	32	36	38	36	34	16	30	13	31	11	10	10	29	34	5	11	39	3	14	15	21	62	1	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
36	35	31	30	21	21	21	22	20	21	29	14	29	28	23	13	21	18	20	18	18	32	7	32	7	34	25	22	5	21	40	29	3	42	29	33	30	1	62	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
51	50	44	42	0	0	0	0	1	0	6	22	6	35	37	22	0	1	0	0	0	12	15	14	15	13	29	28	15	0	20	32	11	25	41	44	53	18	30	62	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	14	13	17	0	0	0	0	0	0	0	11	0	9	14	9	0	0	0	0	0	0	10	0	10	0	10	10	10	0	0	11	10	0	12	13	16	15	0	15	62	41	41	41	41	41	41	41	41	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	62	62	62	62	62	62	62	62	12	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	12	12	12	12	12	12	62	50	50	50	50	50	50	50	50	50	50	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	62	62	62	62	62	62	62	62	62	62	1
0	0	0	4	56	56	59	45	45	57	43	10	45	0	0	13	50	42	41	43	47	30	16	30	19	28	0	0	28	50	24	0	24	24	0	0	0	24	19	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	62
